9897,my,thoughts
9898,thoughts,and
9899,and,my
9900,my,life
9901,life,with
9902,with,atman
9903,atman,and
9904,and,with
9905,with,the
9906,the,suffering
9907,suffering,of
9908,of,the
9909,the,world.
9910,world.,i
9911,i,do
9912,do,not
9913,not,want
9914,want,to
9915,to,kill
9916,kill,and
9917,and,dissect
9918,dissect,myself
9919,myself,any
9920,any,longer
9921,longer,to
9922,to,find
9923,find,a
9924,a,secret
9925,secret,behind
9926,behind,the
9927,the,ruins.
9928,ruins.,neither
9929,neither,yoga-veda
9930,yoga-veda,shall
9931,shall,teach
9932,teach,me
9933,me,any
9934,any,more
9935,more,nor
9936,nor,atharva-veda
9937,atharva-veda,nor
9938,nor,the
9939,the,ascetics
9940,ascetics,nor
9941,nor,any
9942,any,kind
9943,kind,of
9944,of,teachings.
9945,teachings.,i
9946,i,want
9947,want,to
9948,to,learn
9949,learn,from
9950,from,myself
9951,myself,want
9952,want,to
9953,to,be
9954,be,my
9955,my,student
9956,student,want
9957,want,to
9958,to,get
9959,get,to
9960,to,know
9961,know,myself
9962,myself,the
9963,the,secret
9964,secret,of
9965,of,siddhartha.
9966,siddhartha.,&quot;
9967,&quot;,he
9968,he,looked
9969,looked,around
9970,around,as
9971,as,if
9972,if,he
9973,he,was
9974,was,seeing
9975,seeing,the
9976,the,world
9977,world,for
9978,for,the
9979,the,first
9980,first,time.
9981,time.,beautiful
9982,beautiful,was
9983,was,the
9984,the,world
9985,world,colourful
9986,colourful,was
9987,was,the
9988,the,world
9989,world,strange
9990,strange,and
9991,and,mysterious
9992,mysterious,was
9993,was,the
9994,the,world
9995,world,here
9996,here,was
9997,was,blue
9998,blue,here
9999,here,was
10000,was,yellow
10001,yellow,here
10002,here,was
10003,was,green
10004,green,the
10005,the,sky
10006,sky,and
10007,and,the
10008,the,river
10009,river,flowed
10010,flowed,the
10011,the,forest
10012,forest,and
10013,and,the
10014,the,mountains
10015,mountains,were
10016,were,rigid
10017,rigid,all
10018,all,of
10019,of,it
10020,it,was
10021,was,beautiful
10022,beautiful,all
10023,all,of
10024,of,it
10025,it,was
10026,was,mysterious
10027,mysterious,and
10028,and,magical
10029,magical,and
10030,and,in
10031,in,its
10032,its,midst
10033,midst,was
10034,was,he
10035,he,siddhartha
10036,siddhartha,the
10037,the,awakening
10038,awakening,one
10039,one,on
10040,on,the
10041,the,path
10042,path,to
10043,to,himself.
10044,himself.,all
10045,all,of
10046,of,this
10047,this,all
10048,all,this
10049,this,yellow
10050,yellow,and
10051,and,blue
10052,blue,river
10053,river,and
10054,and,forest
10055,forest,entered
10056,entered,siddhartha
10057,siddhartha,for
10058,for,the
10059,the,first
10060,first,time
10061,time,through
10062,through,the
10063,the,eyes
10064,eyes,was
10065,was,no
10066,no,longer
10067,longer,a
10068,a,spell
10069,spell,of
10070,of,mara
10071,mara,was
10072,was,no
10073,no,longer
10074,longer,the
10075,the,veil
10076,veil,of
10077,of,maya
10078,maya,was
10079,was,no
10080,no,longer
10081,longer,a
10082,a,pointless
10083,pointless,and
10084,and,coincidental
10085,coincidental,diversity
10086,diversity,of
10087,of,mere
10088,mere,appearances
10089,appearances,despicable
10090,despicable,to
10091,to,the
10092,the,deeply
10093,deeply,thinking
10094,thinking,brahman
10095,brahman,who
10096,who,scorns
10097,scorns,diversity
10098,diversity,who
10099,who,seeks
10100,seeks,unity.
10101,unity.,blue
10102,blue,was
10103,was,blue
10104,blue,river
10105,river,was
10106,was,river
10107,river,and
10108,and,if
10109,if,also
10110,also,in
10111,in,the
10112,the,blue
10113,blue,and
10114,and,the
10115,the,river
10116,river,in
10117,in,siddhartha
10118,siddhartha,the
10119,the,singular
10120,singular,and
10121,and,divine
10122,divine,lived
10123,lived,hidden
10124,hidden,so
10125,so,it
10126,it,was
10127,was,still
10128,still,that
10129,that,very
10130,very,divinity
10131,divinity,&apos;s
10132,&apos;s,way
10133,way,and
10134,and,purpose
10135,purpose,to
10136,to,be
10137,be,here
10138,here,yellow
10139,yellow,here
10140,here,blue
10141,blue,there
10142,there,sky
10143,sky,there
10144,there,forest
10145,forest,and
10146,and,here
10147,here,siddhartha.
10148,siddhartha.,the
10149,the,purpose
10150,purpose,and
10151,and,the
10152,the,essential
10153,essential,properties
10154,properties,were
10155,were,not
10156,not,somewhere
10157,somewhere,behind
10158,behind,the
10159,the,things
10160,things,they
10161,they,were
10162,were,in
10163,in,them
10164,them,in
10165,in,everything.
10166,everything.,&quot;
10167,&quot;,how
10168,how,deaf
10169,deaf,and
10170,and,stupid
10171,stupid,have
10172,have,i
10173,i,been
10174,been,&quot;
10175,&quot;,he
10176,he,thought
10177,thought,walking
10178,walking,swiftly
10179,swiftly,along.
10180,along.,&quot;
10181,&quot;,when
10182,when,someone
10183,someone,reads
10184,reads,a
10185,a,text
10186,text,wants
10187,wants,to
10188,to,discover
10189,discover,its
10190,its,meaning
10191,meaning,he
10192,he,will
10193,will,not
10194,not,scorn
10195,scorn,the
10196,the,symbols
10197,symbols,and
10198,and,letters
10199,letters,and
10200,and,call
10201,call,them
10202,them,deceptions
10203,deceptions,coincidence
10204,coincidence,and
10205,and,worthless
10206,worthless,hull
10207,hull,but
10208,but,he
10209,he,will
10210,will,read
10211,read,them
10212,them,he
10213,he,will
10214,will,study
10215,study,and
10216,and,love
10217,love,them
10218,them,letter
10219,letter,by
10220,by,letter.
10221,letter.,but
10222,but,i
10223,i,who
10224,who,wanted
10225,wanted,to
10226,to,read
10227,read,the
10228,the,book
10229,book,of
10230,of,the
10231,the,world
10232,world,and
10233,and,the
10234,the,book
10235,book,of
10236,of,my
10237,my,own
10238,own,being
10239,being,i
10240,i,have
10241,have,for
10242,for,the
10243,the,sake
10244,sake,of
10245,of,a
10246,a,meaning
10247,meaning,i
10248,i,had
10249,had,anticipated
10250,anticipated,before
10251,before,i
10252,i,read
10253,read,scorned
10254,scorned,the
10255,the,symbols
10256,symbols,and
10257,and,letters
10258,letters,i
10259,i,called
10260,called,the
10261,the,visible
10262,visible,world
10263,world,a
10264,a,deception
10265,deception,called
10266,called,my
10267,my,eyes
10268,eyes,and
10269,and,my
10270,my,tongue
10271,tongue,coincidental
10272,coincidental,and
10273,and,worthless
10274,worthless,forms
10275,forms,without
10276,without,substance.
10277,substance.,no
10278,no,this
10279,this,is
10280,is,over
10281,over,i
10282,i,have
10283,have,awakened
10284,awakened,i
10285,i,have
10286,have,indeed
10287,indeed,awakened
10288,awakened,and
10289,and,have
10290,have,not
10291,not,been
10292,been,born
10293,born,before
10294,before,this
10295,this,very
10296,very,day.
10297,day.,&quot;
10298,&quot;,in
10299,in,thinking
10300,thinking,this
10301,this,thoughts
10302,thoughts,siddhartha
10303,siddhartha,stopped
10304,stopped,once
10305,once,again
10306,again,suddenly
10307,suddenly,as
10308,as,if
10309,if,there
10310,there,was
10311,was,a
10312,a,snake
10313,snake,lying
10314,lying,in
10315,in,front
10316,front,of
10317,of,him
10318,him,on
10319,on,the
10320,the,path.
10321,path.,because
10322,because,suddenly
10323,suddenly,he
10324,he,had
10325,had,also
10326,also,become
10327,become,aware
10328,aware,of
10329,of,this
10330,this,he
10331,he,who
10332,who,was
10333,was,indeed
10334,indeed,like
10335,like,someone
10336,someone,who
10337,who,had
10338,had,just
10339,just,woken
10340,woken,up
10341,up,or
10342,or,like
10343,like,a
10344,a,new-born
10345,new-born,baby
10346,baby,he
10347,he,had
10348,had,to
10349,to,start
10350,start,his
10351,his,life
10352,life,anew
10353,anew,and
10354,and,start
10355,start,again
10356,again,at
10357,at,the
10358,the,very
10359,very,beginning.
10360,beginning.,when
10361,when,he
10362,he,had
10363,had,left
10364,left,in
10365,in,this
10366,this,very
10367,very,morning
10368,morning,from
10369,from,the
10370,the,grove
10371,grove,jetavana
10372,jetavana,the
10373,the,grove
10374,grove,of
10375,of,that
10376,that,exalted
10377,exalted,one
10378,one,already
10379,already,awakening
10380,awakening,already
10381,already,on
10382,on,the
10383,the,path
10384,path,towards
10385,towards,himself
10386,himself,he
10387,he,had
10388,had,every
10389,every,intention
10390,intention,regarded
10391,regarded,as
10392,as,natural
10393,natural,and
10394,and,took
10395,took,for
10396,for,granted
10397,granted,that
10398,that,he
10399,he,after
10400,after,years
10401,years,as
10402,as,an
10403,an,ascetic
10404,ascetic,would
10405,would,return
10406,return,to
10407,to,his
10408,his,home
10409,home,and
10410,and,his
10411,his,father.
10412,father.,but
10413,but,now
10414,now,only
10415,only,in
10416,in,this
10417,this,moment
10418,moment,when
10419,when,he
10420,he,stopped
10421,stopped,as
10422,as,if
10423,if,a
10424,a,snake
10425,snake,was
10426,was,lying
10427,lying,on
10428,on,his
10429,his,path
10430,path,he
10431,he,also
10432,also,awoke
10433,awoke,to
10434,to,this
10435,this,realization
10436,realization,&quot;
10437,&quot;,but
10438,but,i
10439,i,am
10440,am,no
10441,no,longer
10442,longer,the
10443,the,one
10444,one,i
10445,i,was
10446,was,i
10447,i,am
10448,am,no
10449,no,ascetic
10450,ascetic,any
10451,any,more
10452,more,i
10453,i,am
10454,am,not
10455,not,a
10456,a,priest
10457,priest,any
10458,any,more
10459,more,i
10460,i,am
10461,am,no
10462,no,brahman
10463,brahman,any
10464,any,more.
10465,more.,whatever
10466,whatever,should
10467,should,i
10468,i,do
10469,do,at
10470,at,home
10471,home,and
10472,and,at
10473,at,my
10474,my,father
10475,father,&apos;s
10476,&apos;s,place
10477,place,study
10478,study,make
10479,make,offerings
10480,offerings,practise
10481,practise,meditation
10482,meditation,but
10483,but,all
10484,all,this
10485,this,is
10486,is,over
10487,over,all
10488,all,of
10489,of,this
10490,this,is
10491,is,no
10492,no,longer
10493,longer,alongside
10494,alongside,my
10495,my,path.
10496,path.,&quot;
10497,&quot;,motionless
10498,motionless,siddhartha
10499,siddhartha,remained
10500,remained,standing
10501,standing,there
10502,there,and
10503,and,for
10504,for,the
10505,the,time
10506,time,of
10507,of,one
10508,one,moment
10509,moment,and
10510,and,breath
10511,breath,his
10512,his,heart
10513,heart,felt
10514,felt,cold
10515,cold,he
10516,he,felt
10517,felt,a
10518,a,cold
10519,cold,in
10520,in,his
10521,his,chest
10522,chest,as
10523,as,a
10524,a,small
10525,small,animal
10526,animal,a
10527,a,bird
10528,bird,or
10529,or,a
10530,a,rabbit
10531,rabbit,would
10532,would,when
10533,when,seeing
10534,seeing,how
10535,how,alone
10536,alone,he
10537,he,was.
10538,was.,for
10539,for,many
10540,many,years
10541,years,he
10542,he,had
10543,had,been
10544,been,without
10545,without,home
10546,home,and
10547,and,had
10548,had,felt
10549,felt,nothing.
10550,nothing.,now
10551,now,he
10552,he,felt
10553,felt,it.
10554,it.,still
10555,still,even
10556,even,in
10557,in,the
10558,the,deepest
10559,deepest,meditation
10560,meditation,he
10561,he,had
10562,had,been
10563,been,his
10564,his,father
10565,father,&apos;s
10566,&apos;s,son
10567,son,had
10568,had,been
10569,been,a
10570,a,brahman
10571,brahman,of
10572,of,a
10573,a,high
10574,high,caste
10575,caste,a
10576,a,cleric.
10577,cleric.,now
10578,now,he
10579,he,was
10580,was,nothing
10581,nothing,but
10582,but,siddhartha
10583,siddhartha,the
10584,the,awoken
10585,awoken,one
10586,one,nothing
10587,nothing,else
10588,else,was
10589,was,left.
10590,left.,deeply
10591,deeply,he
10592,he,inhaled
10593,inhaled,and
10594,and,for
10595,for,a
10596,a,moment
10597,moment,he
10598,he,felt
10599,felt,cold
10600,cold,and
10601,and,shivered.
10602,shivered.,nobody
10603,nobody,was
10604,was,thus
10605,thus,alone
10606,alone,as
10607,as,he
10608,he,was.
10609,was.,there
10610,there,was
10611,was,no
10612,no,nobleman
10613,nobleman,who
10614,who,did
10615,did,not
10616,not,belong
10617,belong,to
10618,to,the
10619,the,noblemen
10620,noblemen,no
10621,no,worker
10622,worker,that
10623,that,did
10624,did,not
10625,not,belong
10626,belong,to
10627,to,the
10628,the,workers
10629,workers,and
10630,and,found
10631,found,refuge
10632,refuge,with
10633,with,them
10634,them,shared
10635,shared,their
10636,their,life
10637,life,spoke
10638,spoke,their
10639,their,language.
10640,language.,no
10641,no,brahman
10642,brahman,who
10643,who,would
10644,would,not
10645,not,be
10646,be,regarded
10647,regarded,as
10648,as,brahmans
10649,brahmans,and
10650,and,lived
10651,lived,with
10652,with,them
10653,them,no
10654,no,ascetic
10655,ascetic,who
10656,who,would
10657,would,not
10658,not,find
10659,find,his
10660,his,refuge
10661,refuge,in
10662,in,the
10663,the,caste
10664,caste,of
10665,of,the
10666,the,samanas
10667,samanas,and
10668,and,even
10669,even,the
10670,the,most
10671,most,forlorn
10672,forlorn,hermit
10673,hermit,in
10674,in,the
10675,the,forest
10676,forest,was
10677,was,not
10678,not,just
10679,just,one
10680,one,and
10681,and,alone
10682,alone,he
10683,he,was
10684,was,also
10685,also,surrounded
10686,surrounded,by
10687,by,a
10688,a,place
10689,place,he
10690,he,belonged
10691,belonged,to
10692,to,he
10693,he,also
10694,also,belonged
10695,belonged,to
10696,to,a
10697,a,caste
10698,caste,in
10699,in,which
10700,which,he
10701,he,was
10702,was,at
10703,at,home.
10704,home.,govinda
10705,govinda,had
10706,had,become
10707,become,a
10708,a,monk
10709,monk,and
10710,and,a
10711,a,thousand
10712,thousand,monks
10713,monks,were
10714,were,his
10715,his,brothers
10716,brothers,wore
10717,wore,the
10718,the,same
10719,same,robe
10720,robe,as
10721,as,he
10722,he,believed
10723,believed,in
10724,in,his
10725,his,faith
10726,faith,spoke
10727,spoke,his
10728,his,language.
10729,language.,but
10730,but,he
10731,he,siddhartha
10732,siddhartha,where
10733,where,did
10734,did,he
10735,he,belong
10736,belong,to
10737,to,with
10738,with,whom
10739,whom,would
10740,would,he
10741,he,share
10742,share,his
10743,his,life
10744,life,whose
10745,whose,language
10746,language,would
10747,would,he
10748,he,speak
10749,speak,out
10750,out,of
10751,of,this
10752,this,moment
10753,moment,when
10754,when,the
10755,the,world
10756,world,melted
10757,melted,away
10758,away,all
10759,all,around
10760,around,him
10761,him,when
10762,when,he
10763,he,stood
10764,stood,alone
10765,alone,like
10766,like,a
10767,a,star
10768,star,in
10769,in,the
10770,the,sky
10771,sky,out
10772,out,of
10773,of,this
10774,this,moment
10775,moment,of
10776,of,a
10777,a,cold
10778,cold,and
10779,and,despair
10780,despair,siddhartha
10781,siddhartha,emerged
10782,emerged,more
10783,more,a
10784,a,self
10785,self,than
10786,than,before
10787,before,more
10788,more,firmly
10789,firmly,concentrated.
10790,concentrated.,he
10791,he,felt
10792,felt,this
10793,this,had
10794,had,been
10795,been,the
10796,the,last
10797,last,tremor
10798,tremor,of
10799,of,the
10800,the,awakening
10801,awakening,the
10802,the,last
10803,last,struggle
10804,struggle,of
10805,of,this
10806,this,birth.
10807,birth.,and
10808,and,it
10809,it,was
10810,was,not
10811,not,long
10812,long,until
10813,until,he
10814,he,walked
10815,walked,again
10816,again,in
10817,in,long
10818,long,strides
10819,strides,started
10820,started,to
10821,to,proceed
10822,proceed,swiftly
10823,swiftly,and
10824,and,impatiently
10825,impatiently,heading
10826,heading,no
10827,no,longer
10828,longer,for
10829,for,home
10830,home,no
10831,no,longer
10832,longer,to
10833,to,his
10834,his,father
10835,father,no
10836,no,longer
10837,longer,back.
10838,back.,second
10839,second,part
10840,part,dedicated
10841,dedicated,to
10842,to,wilhelm
10843,wilhelm,gundert
10844,gundert,my
10845,my,cousin
10846,cousin,in
10847,in,japan
10848,japan,kamala
10849,kamala,siddhartha
